"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2020","4569321","Cayson Pfeiffer","LS","Cincinnati","American Athletic","defensive","TOT","1"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","PD","0"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","QB HUR","0"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","SACKS","0"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","SOLO","0"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","TD","0"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","TFL","0.5"
"2020","4569322","Eric Phillips","DE","Cincinnati","American Athletic","defensive","TOT","6"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","PD","3"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","QB HUR","0"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","SACKS","0"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","SOLO","26"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","TD","0"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","TFL","1"
"2020","4569323","Thomas Harper","S","Oklahoma State","Big 12","defensive","TOT","30"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","PD","0"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","QB HUR","0"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","SACKS","0"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","SOLO","1"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","TD","0"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","TFL","0"
"2020","4569325","Dezmon Jackson","RB","Oklahoma State","Big 12","defensive","TOT","1"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","PD","0"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","QB HUR","1"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","SACKS","0.5"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","SOLO","5"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","TD","0"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","TFL","3.0"
"2020","4569328","Sione Asi","DT","Oklahoma State","Big 12","defensive","TOT","12"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","PD","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","QB HUR","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","SACKS","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","SOLO","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","TD","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","TFL","0"
"2020","4569332","Spencer Jorgensen","LB","Stanford","Pac-12","defensive","TOT","1"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","PD","2"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","QB HUR","0"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","SACKS","0"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","SOLO","9"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","TD","0"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","TFL","3"
"2020","4569335","Jonathan McGill","S","Stanford","Pac-12","defensive","TOT","17"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","PD","0"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","QB HUR","1"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","SACKS","0"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","SOLO","0"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","TD","0"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","TFL","0"
"2020","4569342","John Harris","DL","Ball State","Mid-American","defensive","TOT","3"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","PD","0"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","QB HUR","0"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","SACKS","1"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","SOLO","2"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","TD","0"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","TFL","1"
"2020","4569346","Kyron Mims","DL","Ball State","Mid-American","defensive","TOT","4"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","PD","1"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","QB HUR","1"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","SACKS","0"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","SOLO","35"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","TD","0"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","TFL","6.5"
"2020","4569352","Nook Bradford","S","TCU","Big 12","defensive","TOT","44"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","PD","0"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","QB HUR","2"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","SACKS","2"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","SOLO","7"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","TD","0"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","TFL","2"
"2020","4569359","Parker Workman","DE","TCU","Big 12","defensive","TOT","11"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","PD","0"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","QB HUR","0"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","SACKS","0"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","SOLO","2"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","TD","0"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","TFL","0"
"2020","4569368","Soni Misi","DL","TCU","Big 12","defensive","TOT","5"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","PD","0"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","QB HUR","0"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","SACKS","0"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","SOLO","11"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","TD","0"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","TFL","0"
"2020","4569369","Josh Foster","S","TCU","Big 12","defensive","TOT","11"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","PD","0"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","QB HUR","0"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","SACKS","0"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","SOLO","1"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","TD","0"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","TFL","0"
"2020","4569372","Dalevon Campbell","WR","Illinois","Big Ten","defensive","TOT","2"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","PD","0"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","QB HUR","1"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","SACKS","0"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","SOLO","0"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","TD","0"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","TFL","0"
"2020","4569374","Tailon Leitzsey","DB","Illinois","Big Ten","defensive","TOT","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","PD","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","QB HUR","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","SACKS","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","SOLO","1"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","TD","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","TFL","0"
"2020","4569375","Ryan Meed","LB","Illinois","Big Ten","defensive","TOT","1"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","PD","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","QB HUR","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","SACKS","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","SOLO","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","TD","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","TFL","0"
"2020","4569377","Bryce Barnes","DL","Illinois","Big Ten","defensive","TOT","2"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","PD","0"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","QB HUR","1"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","SACKS","5.5"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","SOLO","22"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","TD","0"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","TFL","7.0"
"2020","4569383","Caleb Johnson","LB","UCLA","Pac-12","defensive","TOT","44"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","PD","0"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","QB HUR","1"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","SACKS","1"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","SOLO","11"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","TD","0"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","TFL","2.0"
"2020","4569384","Jacoby Jones","DL","Texas","Big 12","defensive","TOT","28"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","PD","0"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","QB HUR","0"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","SACKS","0"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","SOLO","1"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","TD","0"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","TFL","0"
"2020","4569389","Kai Money","WR","Texas","Big 12","defensive","TOT","1"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","PD","1"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","QB HUR","1"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","SACKS","1"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","SOLO","12"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","TD","0"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","TFL","1"
"2020","4569392","Kosi Eldridge","DB","Texas Tech","Big 12","defensive","TOT","15"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","PD","0"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","QB HUR","0"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","SACKS","0"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","SOLO","1"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","TD","0"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","TFL","0"
"2020","4569393","Xavier White","WR","Texas Tech","Big 12","defensive","TOT","1"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","PD","4"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","QB HUR","0"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","SACKS","0"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","SOLO","7"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","TD","0"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","TFL","0"
"2020","4569394","Alex Hogan","DB","Texas Tech","Big 12","defensive","TOT","8"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","PD","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","QB HUR","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","SACKS","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","SOLO","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","TD","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","TFL","0"
"2020","4569402","John Berard","LS","Texas Tech","Big 12","defensive","TOT","1"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","PD","0"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","QB HUR","5"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","SACKS","1"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","SOLO","20"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","TD","0"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","TFL","6.0"
"2020","4569411","Tony Bradford Jr.","DL","Texas Tech","Big 12","defensive","TOT","28"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","PD","0"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","QB HUR","1"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","SACKS","0"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","SOLO","10"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","TD","0"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","TFL","2.5"
"2020","4569426","Datona Jackson","DL","UCLA","Pac-12","defensive","TOT","15"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","PD","0"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","QB HUR","1"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","SACKS","2.5"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","SOLO","12"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","TD","0"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","TFL","5.0"
"2020","4569428","Carl Jones","DL","UCLA","Pac-12","defensive","TOT","21"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","PD","0"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","QB HUR","0"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","SACKS","0"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","SOLO","2"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","TD","0"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","TFL","0"
"2020","4569430","Dovid Magna","OL","UCLA","Pac-12","defensive","TOT","4"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","PD","0"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","QB HUR","0"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","SACKS","1"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","SOLO","12"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","TD","0"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","TFL","2"
"2020","4569442","D.K. Bonhomme","LB","Indiana","Big Ten","defensive","TOT","16"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","PD","1"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","QB HUR","1"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","SACKS","0"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","SOLO","10"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","TD","0"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","TFL","0"
"2020","4569447","Demarcus Elliott","DL","Indiana","Big Ten","defensive","TOT","14"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","PD","0"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","QB HUR","0"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","SACKS","0"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","SOLO","0"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","TD","0"
"2020","4569448","Jordan Jefferson","DT","West Virginia","Big 12","defensive","TFL","0"
